Apartment_ID,Building Age,floor,Bedrooms ,Living room,Guest room,Bathroom,Kitchen,Storage ,Maid's room ,Terrace,Garden,Roof,Duplex,Balcony,size,city,location,furnished,furnishing_level(1-5),Price per SQM,price,floor_number,is_basement,total_rooms,amenities_score,price_per_sqm,city_enc,location_enc,predicted_price,error,error_pct,price_range
A001,6,-101,3,1,1,3,1,1,1,1,0,0,0,0,180,Amman,Marj Al Hammam,0,0,639.0,115020.0,0,1,9,3,639.0,1,59,114320.53932005774,699.4606799422618,0.61,80K-120K
A002,6,-102,3,1,1,3,1,1,1,0,1,0,0,1,181,Amman,Marj Al Hammam,0,0,652.0,118012.0,0,1,9,4,652.0,1,59,114848.57609570351,3163.423904296491,2.68,80K-120K
A003,6,101,3,1,1,3,1,1,1,1,0,0,0,0,181,Amman,Marj Al Hammam,0,0,604.0,109324.0,1,0,9,3,604.0,1,59,114149.86762859877,-4825.867628598775,-4.41,80K-120K
A004,6,102,3,1,1,3,1,1,1,1,0,0,0,0,183,Amman,Marj Al Hammam,0,0,623.0,114009.0,1,0,9,3,623.0,1,59,114260.68735231968,-251.68735231968458,-0.22,80K-120K
A005,6,111,3,1,1,3,1,1,1,0,0,0,0,1,184,Amman,Marj Al Hammam,0,0,598.0,110032.0,1,0,9,3,598.0,1,59,110764.33890970961,-732.3389097096078,-0.67,80K-120K
A006,6,112,3,1,1,3,1,1,1,0,0,0,0,1,185,Amman,Marj Al Hammam,0,0,596.0,110260.0,1,0,9,3,596.0,1,59,112486.32600925231,-2226.3260092523124,-2.02,80K-120K
A007,5,121,3,1,1,3,1,1,1,0,0,0,0,1,186,Amman,Marj Al Hammam,0,0,602.0,111972.0,1,0,9,3,602.0,1,59,104917.27159301267,7054.728406987328,6.3,80K-120K
A008,6,122,3,1,1,3,1,1,1,0,0,0,0,1,187,Amman,Marj Al Hammam,0,0,535.0,100045.0,1,0,9,3,535.0,1,59,104136.3861107858,-4091.3861107857956,-4.09,80K-120K
A009,6,131,3,1,1,4,1,1,1,1,0,1,1,1,260,Amman,Marj Al Hammam,0,0,481.0,125060.0,1,0,10,6,481.0,1,59,124418.50646211601,641.4935378839873,0.51,120K-180K
A010,6,132,3,1,1,4,1,1,1,1,0,1,0,1,260,Amman,Marj Al Hammam,0,0,404.0,105040.0,1,0,10,5,404.0,1,59,110118.45808726463,-5078.458087264633,-4.83,80K-120K
A011,5,-101,3,1,1,4,1,1,1,0,1,0,0,0,208,Amman,Marj Al Hammam,0,0,673.0,139984.0,0,1,10,3,673.0,1,59,120051.1793899587,19932.820610041294,14.24,120K-180K
A012,5,-102,3,1,1,4,1,1,1,1,0,0,0,0,210,Amman,Marj Al Hammam,0,0,595.0,124950.0,0,1,10,3,595.0,1,59,115061.47760468621,9888.52239531379,7.91,120K-180K
A013,5,101,3,1,1,4,1,1,1,1,0,0,0,0,216,Amman,Marj Al Hammam,0,0,648.0,139968.0,1,0,10,3,648.0,1,59,131774.5817479995,8193.418252000498,5.85,120K-180K
A014,5,102,3,1,1,4,1,1,1,1,0,0,0,0,215,Amman,Marj Al Hammam,0,0,628.0,135020.0,1,0,10,3,628.0,1,59,131774.5817479995,3245.418252000498,2.4,120K-180K
A015,5,111,3,1,1,4,1,1,1,0,0,0,0,1,216,Amman,Marj Al Hammam,0,0,542.0,117072.0,1,0,10,3,542.0,1,59,118736.65307096216,-1664.6530709621584,-1.42,80K-120K
A016,5,112,3,1,1,4,1,1,1,0,0,0,0,1,215,Amman,Marj Al Hammam,0,0,549.0,118035.0,1,0,10,3,549.0,1,59,118736.65307096216,-701.6530709621584,-0.59,80K-120K
A017,5,121,3,1,1,4,1,1,1,0,0,0,0,1,216,Amman,Marj Al Hammam,0,0,546.0,117936.0,1,0,10,3,546.0,1,59,118736.65307096216,-800.6530709621584,-0.68,80K-120K
A018,5,122,3,1,1,4,1,1,1,0,0,0,0,1,215,Amman,Marj Al Hammam,0,0,540.0,116100.0,1,0,10,3,540.0,1,59,118736.65307096216,-2636.6530709621584,-2.27,80K-120K
A019,5,131,4,1,1,5,1,1,1,0,0,1,1,1,259,Amman,Marj Al Hammam,0,0,541.0,140119.0,1,0,12,5,541.0,1,59,139589.39314207013,529.6068579298735,0.38,120K-180K
A020,5,132,3,1,1,5,1,1,1,1,0,1,1,1,262,Amman,Marj Al Hammam,0,0,531.0,139122.0,1,0,11,6,531.0,1,59,133111.50584660392,6010.494153396081,4.32,120K-180K
A021,7,-101,3,1,1,5,1,1,1,0,1,0,0,0,229,Amman,Marj Al Hammam,0,0,603.0,138087.0,0,1,11,3,603.0,1,59,143338.01159374762,-5251.011593747622,-3.8,120K-180K
A022,7,101,3,1,1,5,1,1,1,1,0,0,0,0,220,Amman,Marj Al Hammam,0,0,591.0,130020.0,1,0,11,3,591.0,1,59,130437.85811121012,-417.85811121012375,-0.32,120K-180K
A023,7,102,3,1,1,4,1,1,1,1,0,0,0,0,185,Amman,Marj Al Hammam,0,0,676.0,125060.0,1,0,10,3,676.0,1,59,118968.28162596087,6091.718374039134,4.87,120K-180K
A024,7,111,3,1,1,5,1,1,1,0,0,0,0,1,220,Amman,Marj Al Hammam,0,0,532.0,117040.0,1,0,11,3,532.0,1,59,118782.24539250681,-1742.2453925068112,-1.49,80K-120K
A025,7,112,3,1,1,4,1,1,1,0,0,0,0,1,185,Amman,Marj Al Hammam,0,0,560.0,103600.0,1,0,10,3,560.0,1,59,110996.0591569562,-7396.059156956195,-7.14,80K-120K
A026,7,121,3,1,1,5,1,1,1,0,0,0,0,1,220,Amman,Marj Al Hammam,0,0,546.0,120120.0,1,0,11,3,546.0,1,59,118782.24539250681,1337.7546074931888,1.11,120K-180K
A027,7,122,3,1,1,4,1,1,1,0,0,0,0,1,185,Amman,Marj Al Hammam,0,0,568.0,105080.0,1,0,10,3,568.0,1,59,110996.0591569562,-5916.059156956195,-5.63,80K-120K
A028,7,131,4,3,1,6,1,1,1,1,0,1,1,1,220,Amman,Marj Al Hammam,0,0,545.0,119900.0,1,0,15,6,545.0,1,59,120055.37353257238,-155.37353257238283,-0.13,80K-120K
A029,7,132,4,3,1,5,1,1,1,1,0,1,0,1,185,Amman,Marj Al Hammam,0,0,595.0,110075.0,1,0,14,5,595.0,1,59,111534.05776535335,-1459.0577653533546,-1.33,80K-120K
A030,8,-101,4,1,1,4,1,1,1,0,1,0,0,0,220,Amman,Marj Al Hammam,0,0,636.0,139920.0,0,1,11,3,636.0,1,59,184447.33451501897,-44527.33451501897,-31.82,120K-180K
A031,8,101,4,1,1,4,1,1,1,1,0,0,0,1,220,Amman,Marj Al Hammam,0,0,705.0,155100.0,1,0,11,4,705.0,1,59,124638.21030334278,30461.789696657215,19.64,120K-180K
A032,8,102,3,1,1,3,1,1,1,1,0,0,0,0,185,Amman,Marj Al Hammam,0,0,784.0,145040.0,1,0,9,3,784.0,1,59,122474.66428572997,22565.335714270026,15.56,120K-180K
A033,8,111,4,1,1,4,1,1,1,0,0,0,0,1,220,Amman,Marj Al Hammam,0,0,542.0,119240.0,1,0,11,3,542.0,1,59,122931.37488132298,-3691.374881322976,-3.1,80K-120K
A034,8,112,3,1,1,3,1,1,1,0,0,0,0,1,185,Amman,Marj Al Hammam,0,0,700.0,129500.0,1,0,9,3,700.0,1,59,119390.63594020253,10109.364059797474,7.81,120K-180K
A035,8,121,4,1,1,4,1,1,1,0,0,0,0,1,220,Amman,Marj Al Hammam,0,0,614.0,135080.0,1,0,11,3,614.0,1,59,122931.37488132298,12148.625118677024,8.99,120K-180K
A036,8,122,3,1,1,3,1,1,1,0,0,0,0,1,185,Amman,Marj Al Hammam,0,0,703.0,130055.0,1,0,9,3,703.0,1,59,119390.63594020253,10664.364059797474,8.2,120K-180K
A037,8,131,4,3,1,4,1,1,1,0,0,1,0,1,220,Amman,Marj Al Hammam,0,0,591.0,130020.0,1,0,13,4,591.0,1,59,127764.32189523712,2255.6781047628756,1.73,120K-180K
A038,8,132,3,3,1,3,1,1,1,0,0,1,1,1,200,Amman,Marj Al Hammam,0,0,692.0,138400.0,1,0,11,5,692.0,1,59,134092.44729395982,4307.55270604018,3.11,120K-180K
A039,11,-101,3,1,1,4,1,1,1,1,0,0,1,0,360,Amman,Marj Al Hammam,0,0,491.0,176760.0,0,1,10,4,491.0,1,59,172992.10593046466,3767.8940695353376,2.13,120K-180K
A040,11,-102,3,1,1,3,1,1,1,0,1,0,0,0,190,Amman,Marj Al Hammam,0,0,605.0,114950.0,0,1,9,3,605.0,1,59,107245.60711271042,7704.392887289578,6.7,80K-120K
A041,11,101,3,1,1,3,1,1,1,1,0,0,0,0,190,Amman,Marj Al Hammam,0,0,612.0,116280.0,1,0,9,3,612.0,1,59,111520.76091696903,4759.239083030974,4.09,80K-120K
A042,11,102,3,1,1,3,1,1,1,1,0,0,0,0,195,Amman,Marj Al Hammam,0,0,600.0,117000.0,1,0,9,3,600.0,1,59,113786.11244664516,3213.8875533548417,2.75,80K-120K
A043,11,111,3,1,1,3,1,1,1,1,0,0,0,1,190,Amman,Marj Al Hammam,0,0,530.0,100700.0,1,0,9,4,530.0,1,59,106548.00941271204,-5848.009412712039,-5.81,80K-120K
A044,11,112,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,560.0,109200.0,1,0,9,3,560.0,1,59,109759.52808810219,-559.5280881021899,-0.51,80K-120K
A045,11,121,3,1,1,3,1,1,1,1,0,0,0,1,190,Amman,Marj Al Hammam,0,0,521.0,98990.0,1,0,9,4,521.0,1,59,106548.00941271204,-7558.009412712039,-7.64,80K-120K
A046,11,122,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,602.0,117390.0,1,0,9,3,602.0,1,59,109759.52808810219,7630.47191189781,6.5,80K-120K
A047,11,131,3,3,1,3,1,1,1,0,0,0,0,1,190,Amman,Marj Al Hammam,0,0,553.0,105070.0,1,0,11,3,553.0,1,59,108770.48971484217,-3700.4897148421733,-3.52,80K-120K
A048,11,132,3,3,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,539.0,105105.0,1,0,11,3,539.0,1,59,110047.70114345859,-4942.7011434585875,-4.7,80K-120K
A049,8,-101,3,1,1,3,1,1,0,0,1,0,0,0,195,Amman,Marj Al Hammam,0,0,564.0,109980.0,0,1,9,2,564.0,1,59,109444.86919956854,535.1308004314633,0.49,80K-120K
A050,8,101,3,1,1,3,1,1,1,1,0,0,0,0,195,Amman,Marj Al Hammam,0,0,574.0,111930.0,1,0,9,3,574.0,1,59,113617.93157804955,-1687.9315780495526,-1.51,80K-120K
A051,8,102,3,1,1,3,1,1,1,1,1,0,0,0,195,Amman,Marj Al Hammam,0,0,597.0,116415.0,1,0,9,4,597.0,1,59,118230.7830327725,-1815.783032772495,-1.56,80K-120K
A052,8,111,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,533.0,103935.0,1,0,9,3,533.0,1,59,109743.73901021038,-5808.739010210382,-5.59,80K-120K
A053,8,112,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,538.0,104910.0,1,0,9,3,538.0,1,59,109743.73901021038,-4833.739010210382,-4.61,80K-120K
A054,8,121,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,533.0,103935.0,1,0,9,3,533.0,1,59,109743.73901021038,-5808.739010210382,-5.59,80K-120K
A055,8,122,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,528.0,102960.0,1,0,9,3,528.0,1,59,109743.73901021038,-6783.739010210382,-6.59,80K-120K
A056,8,131,3,3,1,3,1,1,1,0,0,0,0,1,195,Amman,Marj Al Hammam,0,0,540.0,105300.0,1,0,11,3,540.0,1,59,110031.91206556678,-4731.912065566779,-4.49,80K-120K
A057,8,132,3,3,1,3,1,1,1,1,0,0,0,1,195,Amman,Marj Al Hammam,0,0,590.0,115050.0,1,0,11,4,590.0,1,59,114546.49255546366,503.5074445363425,0.44,80K-120K
A058,3,-101,3,1,1,3,1,1,0,1,0,0,0,0,168,Amman,Marj Al Hammam,0,0,685.0,115080.0,0,1,9,2,685.0,1,59,105820.27625428746,9259.723745712545,8.05,80K-120K
A059,3,-102,3,1,1,3,1,1,0,1,0,0,0,0,168,Amman,Marj Al Hammam,0,0,625.0,105000.0,0,1,9,2,625.0,1,59,105820.27625428746,-820.2762542874552,-0.78,80K-120K
A060,3,101,3,1,1,2,1,1,0,1,0,0,0,0,168,Amman,Marj Al Hammam,0,0,672.0,112896.0,1,0,8,2,672.0,1,59,111049.5652081643,1846.4347918356943,1.64,80K-120K
A061,3,102,3,1,1,3,1,1,1,1,0,0,0,1,177,Amman,Marj Al Hammam,0,0,557.0,98589.0,1,0,9,4,557.0,1,59,100855.36743627772,-2266.3674362777238,-2.3,80K-120K
A062,3,111,3,1,1,3,1,1,0,0,0,0,0,1,168,Amman,Marj Al Hammam,0,0,540.0,90720.0,1,0,9,2,540.0,1,59,94941.73513098928,-4221.735130989284,-4.65,80K-120K
A063,3,112,4,1,1,3,1,1,0,0,0,0,0,1,176,Amman,Marj Al Hammam,0,0,533.0,93808.0,1,0,10,2,533.0,1,59,94201.58811976062,-393.58811976062134,-0.42,80K-120K
A064,3,121,3,1,1,3,1,1,0,0,0,0,0,1,168,Amman,Marj Al Hammam,0,0,548.0,92064.0,1,0,9,2,548.0,1,59,94941.73513098928,-2877.735130989284,-3.13,80K-120K
A065,3,122,3,1,1,3,1,1,1,0,0,0,0,1,176,Amman,Marj Al Hammam,0,0,540.0,95040.0,1,0,9,3,540.0,1,59,95121.75862095476,-81.75862095475895,-0.09,80K-120K
A066,3,131,3,3,1,4,1,1,0,1,0,1,1,1,213,Amman,Marj Al Hammam,0,0,516.0,109908.0,1,0,12,5,516.0,1,59,111155.96196427208,-1247.961964272079,-1.14,80K-120K
A067,3,132,3,3,1,4,1,1,0,1,0,1,0,1,223,Amman,Marj Al Hammam,0,0,538.0,119974.0,1,0,12,4,538.0,1,59,122426.39829269762,-2452.398292697617,-2.04,80K-120K
A068,2,-101,3,1,1,3,1,1,1,1,0,0,0,0,202,Amman,Marj Al Hammam,0,0,545.0,110090.0,0,1,9,3,545.0,1,59,110303.4208423054,-213.4208423053933,-0.19,80K-120K
A069,2,-102,3,1,1,3,1,1,1,0,1,0,0,0,202,Amman,Marj Al Hammam,0,0,594.0,119988.0,0,1,9,3,594.0,1,59,114503.11908241487,5484.880917585135,4.57,80K-120K
A070,2,101,3,1,1,3,1,1,1,1,0,0,0,0,202,Amman,Marj Al Hammam,0,0,600.0,121200.0,1,0,9,3,600.0,1,59,112821.6932563263,8378.306743673704,6.91,120K-180K
A071,2,102,3,1,1,3,1,1,1,1,0,0,0,0,202,Amman,Marj Al Hammam,0,0,569.0,114938.0,1,0,9,3,569.0,1,59,112821.6932563263,2116.3067436737037,1.84,80K-120K
A072,2,111,3,1,1,3,1,1,1,0,0,0,0,1,202,Amman,Marj Al Hammam,0,0,470.0,94940.0,1,0,9,3,470.0,1,59,108664.74913979394,-13724.749139793945,-14.46,80K-120K
A073,2,112,3,1,1,3,1,1,1,0,0,0,0,1,202,Amman,Marj Al Hammam,0,0,475.0,95950.0,1,0,9,3,475.0,1,59,108664.74913979394,-12714.749139793945,-13.25,80K-120K
A074,2,121,3,1,1,3,1,1,1,0,0,0,0,1,202,Amman,Marj Al Hammam,0,0,479.0,96758.0,1,0,9,3,479.0,1,59,108664.74913979394,-11906.749139793945,-12.31,80K-120K
A075,2,122,3,1,1,3,1,1,1,0,0,0,0,1,202,Amman,Marj Al Hammam,0,0,480.0,96960.0,1,0,9,3,480.0,1,59,108664.74913979394,-11704.749139793945,-12.07,80K-120K
A076,2,131,3,1,1,4,1,1,1,1,0,1,1,1,243,Amman,Marj Al Hammam,0,0,470.0,114210.0,1,0,10,6,470.0,1,59,122287.48785921717,-8077.4878592171735,-7.07,80K-120K
A077,2,132,3,1,1,4,1,1,1,1,0,1,0,1,243,Amman,Marj Al Hammam,0,0,473.0,114939.0,1,0,10,5,473.0,1,59,123560.47599673159,-8621.475996731591,-7.5,80K-120K
A078,3,-101,4,1,1,3,1,1,1,1,0,0,0,0,240,Amman,Airport Street,0,0,417.0,100080.0,0,1,10,3,417.0,1,8,226070.48205705563,-125990.48205705563,-125.89,80K-120K
A079,3,101,3,1,1,3,1,1,1,1,0,0,0,0,158,Amman,Airport Street,0,0,443.0,69994.0,1,0,9,3,443.0,1,8,79629.36742024646,-9635.36742024646,-13.77,50K-80K
A080,3,102,2,1,0,2,1,1,0,1,0,0,0,0,110,Amman,Airport Street,0,0,591.0,65010.0,1,0,6,2,591.0,1,8,58125.15223295136,6884.847767048639,10.59,50K-80K
A081,3,102,3,1,1,3,1,1,1,1,1,0,0,0,160,Amman,Airport Street,0,0,500.0,80000.0,1,0,9,4,500.0,1,8,81556.49506294377,-1556.4950629437662,-1.95,50K-80K
A082,3,111,3,1,1,3,1,1,1,0,0,0,0,1,158,Amman,Airport Street,0,0,506.0,79948.0,1,0,9,3,506.0,1,8,77876.41434239714,2071.58565760286,2.59,50K-80K
A083,3,112,2,1,0,2,1,0,0,0,0,0,0,1,110,Amman,Airport Street,0,0,600.0,66000.0,1,0,6,1,600.0,1,8,63088.590906559264,2911.409093440736,4.41,50K-80K
A084,3,113,2,1,1,3,1,1,1,0,0,0,0,1,160,Amman,Airport Street,0,0,438.0,70080.0,1,0,8,3,438.0,1,8,82654.34075917602,-12574.340759176019,-17.94,50K-80K
A085,4,121,1,1,1,3,1,1,1,0,0,0,0,1,158,Amman,Airport Street,0,0,520.0,82160.0,1,0,7,3,520.0,1,8,80073.09027414712,2086.909725852878,2.54,80K-120K
A086,3,122,2,1,1,2,1,0,0,0,0,0,0,0,110,Amman,Airport Street,0,0,460.0,50600.0,1,0,7,0,460.0,1,8,51785.42407763603,-1185.4240776360311,-2.34,50K-80K
A087,3,123,3,1,1,3,1,1,1,1,0,0,0,1,170,Amman,Airport Street,0,0,500.0,85000.0,1,0,9,4,500.0,1,8,87521.99620636077,-2521.9962063607672,-2.97,80K-120K
A088,3,131,4,1,1,3,1,1,1,1,0,1,0,1,200,Amman,Airport Street,0,0,600.0,120000.0,1,0,10,5,600.0,1,8,116764.66302017383,3235.33697982617,2.7,80K-120K
A089,3,132,2,1,0,2,1,0,0,0,0,1,0,1,110,Amman,Airport Street,0,0,650.0,71500.0,1,0,6,2,650.0,1,8,68162.22875742208,3337.7712425779173,4.67,50K-80K
A090,3,133,4,1,1,3,1,1,1,1,0,1,1,1,200,Amman,Airport Street,0,0,610.0,122000.0,1,0,10,6,610.0,1,8,122395.9061921765,-395.9061921764951,-0.32,120K-180K
A091,3,-101,3,1,1,3,1,1,1,0,1,0,0,0,180,Amman,Airport Street,0,0,695.0,125100.0,0,1,9,3,695.0,1,8,121737.24410997618,3362.755890023822,2.69,120K-180K
A092,3,-102,3,1,1,3,1,1,1,0,1,0,0,1,190,Amman,Airport Street,0,0,684.0,129960.0,0,1,9,4,684.0,1,8,133590.8881803006,-3630.8881803005934,-2.79,120K-180K
A093,3,-201,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Airport Street,0,0,666.0,119880.0,0,1,9,3,666.0,1,8,118718.64752272547,1161.3524772745295,0.97,80K-120K
A094,3,-202,3,1,1,3,1,1,1,0,0,0,0,1,190,Amman,Airport Street,0,0,679.0,129010.0,0,1,9,3,679.0,1,8,123552.53515835622,5457.464841643785,4.23,120K-180K
A095,3,-301,3,1,1,3,1,1,1,0,1,0,0,0,230,Amman,Airport Street,0,0,652.0,149960.0,0,1,9,3,652.0,1,8,153642.74484019552,-3682.744840195519,-2.46,120K-180K
A096,3,101,3,1,1,3,1,1,1,0,1,0,0,1,180,Amman,Airport Street,0,0,833.0,149940.0,1,0,9,4,833.0,1,8,142862.40914626527,7077.590853734728,4.72,120K-180K
A097,3,102,3,1,1,3,1,1,1,0,1,0,0,1,190,Amman,Airport Street,0,0,826.0,156940.0,1,0,9,4,826.0,1,8,149218.1182790139,7721.881720986101,4.92,120K-180K
A098,3,111,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Airport Street,0,0,800.0,144000.0,1,0,9,3,800.0,1,8,117530.56331822572,26469.436681774285,18.38,120K-180K
A099,3,112,3,1,1,3,1,1,1,0,0,0,0,1,190,Amman,Airport Street,0,0,700.0,133000.0,1,0,9,3,700.0,1,8,132686.38864992553,313.61135007446865,0.24,120K-180K
A100,3,121,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Airport Street,0,0,750.0,135000.0,1,0,9,3,750.0,1,8,117530.56331822572,17469.436681774285,12.94,120K-180K
A101,3,122,3,1,1,3,1,1,1,0,0,0,0,1,190,Amman,Airport Street,0,0,800.0,152000.0,1,0,9,3,800.0,1,8,132686.38864992553,19313.61135007447,12.71,120K-180K
A102,3,131,4,1,1,4,1,1,1,1,0,1,1,1,240,Amman,Airport Street,0,0,850.0,204000.0,1,0,11,6,850.0,1,8,165262.616177892,38737.38382210801,18.99,Above 180K
A103,3,132,4,1,1,4,1,1,1,0,0,1,0,1,250,Amman,Airport Street,0,0,848.0,212000.0,1,0,11,4,848.0,1,8,206099.8268981693,5900.173101830704,2.78,Above 180K
A104,1,-101,3,1,1,3,1,0,0,0,0,0,0,0,165,Amman,Dair Ghbar,0,0,480.0,79200.0,0,1,9,0,480.0,1,42,76695.34435792558,2504.6556420744164,3.16,50K-80K
A105,1,-102,3,1,1,3,1,1,0,0,0,0,0,0,180,Amman,Dair Ghbar,0,0,472.0,84960.0,0,1,9,1,472.0,1,42,106951.92030990103,-21991.920309901034,-25.89,80K-120K
A106,1,101,3,1,1,3,1,1,1,1,1,0,0,0,180,Amman,Dair Ghbar,0,0,611.0,109980.0,1,0,9,4,611.0,1,42,113308.38910749328,-3328.3891074932762,-3.03,80K-120K
A107,1,102,3,1,1,3,1,1,1,1,0,0,0,0,200,Amman,Dair Ghbar,0,0,590.0,118000.0,1,0,9,3,590.0,1,42,114591.82819165688,3408.1718083431188,2.89,80K-120K
A108,1,111,3,1,1,3,1,1,1,0,0,0,0,1,180,Amman,Dair Ghbar,0,0,556.0,100080.0,1,0,9,3,556.0,1,42,105376.5007379743,-5296.500737974304,-5.29,80K-120K
A109,1,112,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Dair Ghbar,0,0,544.0,106080.0,1,0,9,3,544.0,1,42,111705.0005552291,-5625.000555229097,-5.3,80K-120K
A110,1,121,3,1,1,3,1,1,1,0,0,0,0,1,170,Amman,Dair Ghbar,0,0,555.0,94350.0,1,0,9,3,555.0,1,42,87108.50401284783,7241.495987152171,7.68,80K-120K
A111,1,122,3,1,1,3,1,1,1,0,0,0,0,1,195,Amman,Dair Ghbar,0,0,544.0,106080.0,1,0,9,3,544.0,1,42,111705.0005552291,-5625.000555229097,-5.3,80K-120K
A112,1,131,4,1,1,4,1,1,1,0,0,1,1,1,245,Amman,Dair Ghbar,0,0,654.0,160230.0,1,0,11,5,654.0,1,42,155642.26011580808,4587.73988419192,2.86,120K-180K
A113,1,132,4,1,1,4,1,1,1,1,0,1,0,1,265,Amman,Dair Ghbar,0,0,623.0,165095.0,1,0,11,5,623.0,1,42,161934.68892784277,3160.3110721572302,1.91,120K-180K
A114,3,-101,3,1,1,3,1,1,1,0,1,0,0,0,190,Amman,Qaryet Alnakhil,0,0,447.0,84930.0,0,1,9,3,447.0,1,66,95032.69967609213,-10102.699676092132,-11.9,80K-120K
A115,9,101,3,1,1,3,1,1,1,0,0,0,0,0,140,Amman,Qaryet Alnakhil,0,0,596.0,83440.0,1,0,9,2,596.0,1,66,73275.75331929799,10164.24668070201,12.18,80K-120K
